run_id,lead_hours,field,pressure_hpa,baseline_rmse,residual_rmse,rmse_reduction_pct
k2_w256_d16,6,specific_cloud_ice_water_content,10,1.4557463624633837e-06,2.204537992013704e-06,-51.436956935494635
k2_w256_d16,6,specific_cloud_ice_water_content,20,1.2331259002909328e-06,1.7528009329074069e-06,-42.14290142586954
k2_w256_d16,6,specific_cloud_ice_water_content,30,9.865127650158664e-07,1.3313996657899849e-06,-34.96020659890513
k2_w256_d16,6,specific_cloud_liquid_water_content,1,2.794234220664137e-06,4.191768929320059e-06,-50.014945000700564
k2_w256_d16,6,specific_cloud_liquid_water_content,2,2.7952225406303136e-06,4.137223440709512e-06,-48.01052082874882
k2_w256_d16,6,specific_cloud_liquid_water_content,3,2.7823814575494895e-06,4.112262314048286e-06,-47.79649651885096
k2_w256_d16,6,specific_cloud_liquid_water_content,5,2.7920807944562068e-06,4.092556046126276e-06,-46.57727864652832
k2_w256_d16,6,specific_cloud_liquid_water_content,7,2.8064188073102174e-06,4.126242789520469e-06,-47.028760595971896
k2_w256_d16,6,specific_cloud_liquid_water_content,10,2.783263464339788e-06,4.088034977651729e-06,-46.87919523355089
k2_w256_d16,6,specific_cloud_liquid_water_content,20,2.441444851051319e-06,3.7777845910121593e-06,-54.735610324574594
k2_w256_d16,6,specific_cloud_liquid_water_content,30,1.9925068141787895e-06,3.3480233103447416e-06,-68.03070817725798
k2_w256_d16,12,temperature,1,9.999619193236287,9.113936108725982,8.857168132056248
k2_w256_d16,12,temperature,2,7.804826977117117,9.164369127431145,-17.41924778473698
k2_w256_d16,12,temperature,3,5.953411010963248,9.500026684774866,-59.57283425049103
k2_w256_d16,12,temperature,5,4.361923497371268,7.040201589991785,-61.401308258491774
k2_w256_d16,12,temperature,7,3.7817316326889565,6.145175855849897,-62.49634962807873
k2_w256_d16,12,temperature,10,2.923750678288463,5.013626225027384,-71.47926676026681
k2_w256_d16,12,temperature,20,2.0794981320407144,3.8531169902354887,-85.29071658526735
k2_w256_d16,12,temperature,30,1.866889260951057,2.918919428585626,-56.35203917229825
k2_w256_d16,12,geopotential,1,30479.225841463012,3305.9383906234016,89.15346994763199
k2_w256_d16,12,geopotential,2,20796.970742314566,2076.9180645405913,90.01336256960352
k2_w256_d16,12,geopotential,3,15653.25640758239,1719.7907592216452,89.01320776686067
k2_w256_d16,12,geopotential,5,9606.662799877837,1252.3846924885256,86.96337408132561
k2_w256_d16,12,geopotential,7,6082.266985604888,1099.7181176327506,81.91927253053028
k2_w256_d16,12,geopotential,10,2828.900572242466,1009.3025969053011,64.32173662062543
k2_w256_d16,12,geopotential,20,1362.7995288193654,846.6655862370269,37.87306435521599
k2_w256_d16,12,geopotential,30,1794.1546505209546,853.2110697506083,52.444953978584394
k2_w256_d16,12,geopotential,500,36.52369538620061,314.7924959604983,-761.8856680078251
k2_w256_d16,12,u_component_of_wind,1,20.036905851047297,21.777333709340308,-8.686110875756992
k2_w256_d16,12,u_component_of_wind,2,14.895625313762883,14.566270452287267,2.2110844931854445
k2_w256_d16,12,u_component_of_wind,3,11.87113817843274,12.33038151125292,-3.8685703587759024
k2_w256_d16,12,u_component_of_wind,5,10.709125424796524,14.741605759410522,-37.65461860477386
k2_w256_d16,12,u_component_of_wind,7,10.901145661516868,17.248948634080538,-58.230604100380305
k2_w256_d16,12,u_component_of_wind,10,11.447085571042013,20.219940876426637,-76.63833078681218
k2_w256_d16,12,u_component_of_wind,20,5.134926218667017,8.538357604429441,-66.28004455818501
k2_w256_d16,12,u_component_of_wind,30,4.994617706208698,7.237012571942808,-44.896226250642556
k2_w256_d16,12,v_component_of_wind,1,12.726917456271055,14.9481541473486,-17.45306118869383
k2_w256_d16,12,v_component_of_wind,2,9.349193005206905,12.10142164702696,-29.438141241572822
k2_w256_d16,12,v_component_of_wind,3,7.481465209103362,11.024554331535741,-47.35822493862818
k2_w256_d16,12,v_component_of_wind,5,5.893825716081344,8.99698173111641,-52.6509633050072
k2_w256_d16,12,v_component_of_wind,7,5.071410392081228,7.597056908613408,-49.801659129694166
k2_w256_d16,12,v_component_of_wind,10,4.120996070934423,6.082133152387779,-47.58890927572941
k2_w256_d16,12,v_component_of_wind,20,2.9789222318981445,4.405146145893057,-47.87717848834659
k2_w256_d16,12,v_component_of_wind,30,2.7181772335320478,3.884435512725719,-42.905895348045966
k2_w256_d16,12,specific_humidity,1,8.814010256614677e-07,3.411800687015428e-07,61.291165001141636
k2_w256_d16,12,specific_humidity,2,6.305848105687949e-07,1.509115277517468e-07,76.06800461691698
k2_w256_d16,12,specific_humidity,3,5.551204037968211e-07,1.7482318835638368e-07,68.50715859826863
k2_w256_d16,12,specific_humidity,5,4.6422920435253585e-07,2.5680894815034647e-07,44.680570342721126
k2_w256_d16,12,specific_humidity,7,3.8497633158306966e-07,3.02097122892495e-07,21.52839068047775
k2_w256_d16,12,specific_humidity,10,2.692824810496123e-07,3.9490283907306315e-07,-46.6500299365211
k2_w256_d16,12,specific_humidity,20,1.0686904421861988e-07,4.420425613349424e-07,-313.63012513770093
k2_w256_d16,12,specific_humidity,30,8.353686107986295e-08,2.216938103935053e-07,-165.38441536791942
k2_w256_d16,12,specific_cloud_ice_water_content,1,1.30583857276781e-06,5.308371939828354e-06,-306.5105787598933
k2_w256_d16,12,specific_cloud_ice_water_content,2,1.2947436224920502e-06,5.305579502129334e-06,-309.77838469035675
k2_w256_d16,12,specific_cloud_ice_water_content,3,1.2953284382551769e-06,5.292778982853413e-06,-308.605171209153
k2_w256_d16,12,specific_cloud_ice_water_content,5,1.287848892775687e-06,5.285153371079586e-06,-310.38614085294984
k2_w256_d16,12,specific_cloud_ice_water_content,7,1.2907921512427467e-06,5.301102515713238e-06,-310.68598926709086
k2_w256_d16,12,specific_cloud_ice_water_content,10,1.2984202585491805e-06,5.299708008440061e-06,-308.1658441128923
k2_w256_d16,12,specific_cloud_ice_water_content,20,1.1161525118318823e-06,4.1870316960477935e-06,-275.1307864886528
k2_w256_d16,12,specific_cloud_ice_water_content,30,9.56380736842403e-07,3.436300219473441e-06,-259.30253371881656
k2_w256_d16,12,specific_cloud_liquid_water_content,1,2.5188116199009185e-06,9.606443266407443e-06,-281.38792081582216
k2_w256_d16,12,specific_cloud_liquid_water_content,2,2.5206757505396504e-06,9.609762123730938e-06,-281.23753607236426
k2_w256_d16,12,specific_cloud_liquid_water_content,3,2.5075289501953947e-06,9.625562846418544e-06,-283.86646924528986
k2_w256_d16,12,specific_cloud_liquid_water_content,5,2.51587452353472e-06,9.635855749383442e-06,-283.0022387541564
k2_w256_d16,12,specific_cloud_liquid_water_content,7,2.531710135992916e-06,9.612937234002788e-06,-279.70133694759147
k2_w256_d16,12,specific_cloud_liquid_water_content,10,2.508134886685798e-06,9.615876081422099e-06,-283.38751765174544
k2_w256_d16,12,specific_cloud_liquid_water_content,20,2.202986879532424e-06,8.240072610469253e-06,-274.04092993137476
k2_w256_d16,12,specific_cloud_liquid_water_content,30,1.7966072683527435e-06,7.488468510750456e-06,-316.8116562066685
